,Geography,Gender,HasCrCard,IsActiveMember,AgeBins,CreditScore,Balance,EstimatedSalary,Tenure,NumOfProducts,Age,Exited
5481,Germany,Female,1,1,"(29, 49]",-1.0552751376473584,0.8736591464686723,0.5029232736607756,-1.387786353546646,0.7994324594976167,-0.19113794456406283,0
5482,France,Male,1,0,"(29, 49]",0.26498645108691465,0.49342032346993464,-0.26954482107701727,0.00687368160180302,0.7994324594976167,-0.3809068420817478,0
5483,Germany,Male,0,1,"(29, 49]",-0.57707015275148,0.19177561844926758,0.9878428152167931,-1.0391213447595335,0.7994324594976167,-0.4757912908405903,0
5484,Germany,Female,0,0,"(29, 49]",-1.0032963349412847,-0.2772142169341508,1.436484386871529,-0.3417913271853092,-0.9155620904513002,-0.19113794456406283,0
5485,France,Female,1,1,"(29, 49]",0.6808168727355046,-1.2144756346386467,6.2658693833301e-05,-1.387786353546646,0.7994324594976167,-0.09625349580522034,0
5486,Germany,Female,1,0,"(17, 29]",0.9822939284307323,0.5611162740723152,-0.46002500044112316,-1.387786353546646,-0.9155620904513002,-1.0450979833936451,1
5487,France,Male,1,1,"(17, 29]",-1.7413953333675318,-1.2144756346386467,-0.31427683959509267,1.401533716750252,-0.9155620904513002,-0.9502135346348027,0
5488,Spain,Male,0,1,"(29, 49]",-0.99290057440007,0.8212418596618057,0.38590890406772627,0.00687368160180302,-0.9155620904513002,-0.5706757395994327,0
5489,France,Female,1,0,"(29, 49]",-0.33796766030354075,-1.2144756346386467,-1.2290014822526807,-0.3417913271853092,0.7994324594976167,-0.7604446371171177,0
5490,Spain,Female,1,1,"(29, 49]",-0.2755930970562523,0.6983579206998112,-1.6576236477723705,0.7042036991760274,0.7994324594976167,-0.3809068420817478,0
5491,Germany,Male,1,0,"(17, 29]",0.8159617597712964,0.3404567199817408,-1.0514854677826893,-0.3417913271853092,0.7994324594976167,-1.2348668809113301,0
5492,France,Female,0,1,"(29, 49]",-1.0032963349412847,-0.015704559451994244,1.5780134573078917,1.750198725537364,0.7994324594976167,-0.3809068420817478,0
5493,France,Male,1,1,"(29, 49]",0.5768592673233571,-1.2144756346386467,-0.3128135148009972,0.00687368160180302,0.7994324594976167,-0.3809068420817478,0
5494,Spain,Male,1,1,"(29, 49]",-0.743402321410916,-1.2144756346386467,-0.7819039693505327,-1.387786353546646,0.7994324594976167,-0.5706757395994327,0
5495,Germany,Female,1,0,"(29, 49]",1.1382303365489534,0.24829540432999533,0.3064583190842119,1.401533716750252,-0.9155620904513002,0.947475440542047,1
5496,Spain,Female,0,1,"(29, 49]",1.034272731136806,0.5909895587401834,-1.5658910388140104,1.0528687079631396,-0.9155620904513002,-0.2860223933229053,0
5497,France,Female,1,1,"(29, 49]",0.26498645108691465,0.4074229075684108,-0.35844127920411406,-0.3417913271853092,-0.9155620904513002,0.1883998504713071,0
5498,France,Female,0,1,"(49, 69]",-0.4731125473393325,0.5610294698406545,0.4534201048786346,-0.3417913271853092,0.7994324594976167,2.180973274406999,0
5499,France,Male,0,1,"(49, 69]",1.4293116317029666,-1.2144756346386467,-1.5060354399764062,-0.6904563359724214,-0.9155620904513002,1.516782133095102,1
5500,France,Male,1,0,"(49, 69]",0.47290166191120964,1.020070868861819,-1.2591788943314863,0.3555386903889152,-0.9155620904513002,1.2321287868185744,1
5501,France,Male,1,0,"(29, 49]",-1.647833488496599,1.0453018056707102,-1.0486405983813942,-0.3417913271853092,0.7994324594976167,-0.3809068420817478,0
5502,Spain,Male,0,1,"(29, 49]",1.2941667446671747,-1.2144756346386467,-0.7357904062252579,-0.3417913271853092,0.7994324594976167,-0.8553290858759602,0
5503,Germany,Male,1,0,"(29, 49]",1.4397073922441812,1.2091298459768034,-1.6612095956263473,1.0528687079631396,-0.9155620904513002,-0.5706757395994327,0
5504,Germany,Female,1,1,"(29, 49]",-0.5978616738339095,0.15435516144082922,0.44328319787435116,0.00687368160180302,-0.9155620904513002,-0.09625349580522034,0
5505,France,Female,1,0,"(29, 49]",-0.2340100548913933,-0.46520276838578434,-1.1924514929664143,-1.387786353546646,4.22942155939545,0.6628220942655195,1
5506,France,Male,0,0,"(17, 29]",-1.0032963349412847,-1.2144756346386467,-0.1303817961758168,1.750198725537364,-0.9155620904513002,-1.4246357784290151,0
5507,Spain,Female,0,0,"(17, 29]",-0.8577556873642782,-1.2144756346386467,1.165451944014722,0.3555386903889152,0.7994324594976167,-1.2348668809113301,0
5508,Germany,Female,1,0,"(49, 69]",0.4936931829936391,1.4929600206700364,-0.2597706065860464,-1.387786353546646,-0.9155620904513002,2.370742171924684,1
5509,France,Female,1,1,"(29, 49]",-0.06767788623195731,1.0104778023098442,-1.3897086168160446,1.750198725537364,-0.9155620904513002,0.09351540171246463,0
5510,Germany,Male,1,0,"(49, 69]",0.909523604642229,0.9235851678129253,-1.2429892072684992,-1.0391213447595335,4.22942155939545,1.8014354793716294,1
5511,France,Female,1,1,"(69, 92]",1.1070430549253092,0.19364134991834897,0.9534559031553546,-1.736451362333758,0.7994324594976167,3.0349333132365817,0
5512,Spain,Male,1,1,"(29, 49]",0.11944580350990817,0.30261758841949155,-0.8966895237007165,0.00687368160180302,-0.9155620904513002,-0.19113794456406283,0
5513,France,Female,1,1,"(29, 49]",1.5020819554914697,1.212919817844594,0.6230468596984768,-1.387786353546646,-0.9155620904513002,-0.2860223933229053,0
5514,France,Male,1,0,"(29, 49]",-1.8349571782384646,-1.2144756346386467,1.4348613378744552,0.00687368160180302,0.7994324594976167,-0.5706757395994327,1
5515,Germany,Female,0,1,"(29, 49]",1.159021857631383,0.36163471446044443,1.6065259712534723,1.0528687079631396,-0.9155620904513002,-0.4757912908405903,1
5516,Germany,Female,1,1,"(29, 49]",-0.3795507024683998,0.7134316433811652,-0.9327898091447555,0.7042036991760274,0.7994324594976167,-0.7604446371171177,0
5517,France,Female,0,0,"(29, 49]",-0.11965668893803105,-1.2144756346386467,1.1861527935834335,-0.3417913271853092,0.7994324594976167,0.2832842992301496,0
5518,France,Female,1,1,"(29, 49]",0.45211014082878015,1.9176127163723462,-0.24647443854513063,0.00687368160180302,-0.9155620904513002,-0.09625349580522034,0
5519,France,Male,0,1,"(49, 69]",-0.21321853380896377,0.9924567322636157,0.2520207884070145,0.00687368160180302,-0.9155620904513002,1.327013235577417,0
5520,France,Female,0,1,"(29, 49]",-0.0884694073143868,0.13806122384185907,-0.6904827877136995,-0.3417913271853092,0.7994324594976167,-0.5706757395994327,0
5521,France,Female,1,0,"(29, 49]",-1.1176497008946469,1.1395793541377839,0.22867210911972066,0.7042036991760274,-0.9155620904513002,-0.6655601883582752,0
5522,France,Female,1,0,"(29, 49]",1.2213964208786716,1.6657213833953914,-1.4352389076062089,0.00687368160180302,0.7994324594976167,-0.2860223933229053,0
5523,Germany,Male,1,1,"(17, 29]",-1.3359606722601567,0.5668835600126841,1.2036108582146106,-1.387786353546646,-0.9155620904513002,-1.3297513296701726,0
5524,France,Female,1,0,"(29, 49]",2.073848785258281,0.27061640112246227,-0.038221802914509904,1.401533716750252,0.7994324594976167,-0.4757912908405903,0
5525,France,Male,1,1,"(29, 49]",0.7120041543591489,0.47873602087757766,-1.4544541128415445,0.00687368160180302,-0.9155620904513002,0.947475440542047,0
5526,France,Male,1,1,"(29, 49]",0.47290166191120964,1.3934762964893501,-1.615071620504984,-1.0391213447595335,-0.9155620904513002,-0.5706757395994327,0
5527,Germany,Female,0,0,"(29, 49]",-0.6290489554575537,0.66614571759101,-0.13007786682451683,-1.0391213447595335,0.7994324594976167,0.09351540171246463,0
5528,France,Male,0,1,"(29, 49]",-0.14044821002046054,0.8997747510823697,-0.43713962596530603,-1.736451362333758,0.7994324594976167,-0.5706757395994327,0
5529,France,Male,1,1,"(29, 49]",1.2213964208786716,-1.2144756346386467,1.7401656076682845,0.3555386903889152,0.7994324594976167,-0.8553290858759602,0
5530,France,Male,1,1,"(17, 29]",-0.6082574343751243,-1.2144756346386467,-0.14753907014090517,0.7042036991760274,0.7994324594976167,-0.9502135346348027,0
5531,France,Male,0,0,"(29, 49]",-1.2735861090128682,0.4163683793828955,-0.33961875836299954,0.3555386903889152,0.7994324594976167,-0.7604446371171177,0
5532,France,Female,0,0,"(29, 49]",1.6684141241509056,0.7576484081332864,1.2613586555613872,-0.6904563359724214,0.7994324594976167,0.757706543024362,0
5533,Germany,Male,1,0,"(29, 49]",0.22340340892205565,0.43177445196778985,-1.7153273291547875,1.750198725537364,-0.9155620904513002,0.09351540171246463,1
5534,France,Male,1,0,"(29, 49]",-0.8161726451994192,0.6670287867911818,0.020679635618841636,0.3555386903889152,-0.9155620904513002,-0.8553290858759602,0
5535,France,Female,0,0,"(29, 49]",0.16102884567476716,0.05784468202009844,-1.6671178217939278,-1.0391213447595335,-0.9155620904513002,-0.7604446371171177,0
5536,Spain,Male,1,1,"(69, 92]",0.8367532808537258,-1.2144756346386467,0.7240387644017442,-0.6904563359724214,0.7994324594976167,2.940048864477739,0
5537,France,Male,1,1,"(29, 49]",-0.452321026256903,-1.2144756346386467,0.25340407672822035,-1.0391213447595335,0.7994324594976167,-0.3809068420817478,0
5538,Spain,Female,1,1,"(17, 29]",1.7515802084806238,1.4752279783417497,0.054774824327024525,1.0528687079631396,-0.9155620904513002,-1.0450979833936451,0
5539,France,Female,0,0,"(29, 49]",-1.024087856023714,0.9293332704976788,-0.7290078818549134,1.401533716750252,-0.9155620904513002,-0.09625349580522034,0
5540,France,Male,1,1,"(17, 29]",0.909523604642229,-1.2144756346386467,-0.9042677047721402,-0.3417913271853092,0.7994324594976167,-1.9939424709820701,0
5541,France,Female,1,0,"(29, 49]",1.2110006603374568,-1.2144756346386467,-1.0487787005306939,1.401533716750252,0.7994324594976167,-0.3809068420817478,0
5542,Spain,Male,1,0,"(29, 49]",0.7431914359827931,-1.2144756346386467,-0.9607462526937238,-1.387786353546646,-0.9155620904513002,0.3781687479889921,1
5543,Spain,Male,1,1,"(29, 49]",0.08825852188626393,0.505528794414506,0.04810860568090089,-0.6904563359724214,0.7994324594976167,-0.6655601883582752,0
5544,France,Male,1,1,"(17, 29]",0.4209228592051359,-1.2144756346386467,-0.11938628439482643,0.3555386903889152,0.7994324594976167,-1.4246357784290151,0
5545,France,Male,0,1,"(29, 49]",0.6080465489470014,0.6806175656274245,-0.3925974979025178,1.401533716750252,-0.9155620904513002,0.2832842992301496,0
5546,France,Female,1,1,"(69, 92]",-0.46271678679811773,-1.2144756346386467,1.222066152885996,1.0528687079631396,0.7994324594976167,3.0349333132365817,0
5547,Germany,Male,0,0,"(29, 49]",0.8991278441010143,0.32584067780728254,-1.559718465603073,1.0528687079631396,-0.9155620904513002,0.3781687479889921,0
5548,France,Female,1,1,"(29, 49]",1.4293116317029666,-1.2144756346386467,0.2869044845888508,1.750198725537364,0.7994324594976167,0.3781687479889921,0
5549,Spain,Male,1,1,"(29, 49]",-1.4295225171310895,0.20892033343478975,0.820957353186271,0.7042036991760274,0.7994324594976167,-0.001369047046377861,0
5550,France,Male,1,0,"(29, 49]",1.1382303365489534,-1.2144756346386467,1.1247752811611218,-1.0391213447595335,0.7994324594976167,-0.4757912908405903,0
5551,France,Male,0,1,"(29, 49]",1.0134812100543766,0.6274583664096243,-0.5004653900468682,-0.3417913271853092,-0.9155620904513002,-0.09625349580522034,0
5552,France,Male,1,0,"(17, 29]",0.7639829570652226,-1.2144756346386467,-1.5811147083175014,-0.3417913271853092,-0.9155620904513002,-0.9502135346348027,0
5553,Spain,Male,0,1,"(17, 29]",0.07786276134504917,-1.2144756346386467,0.9524515238877198,0.7042036991760274,0.7994324594976167,-1.7092891247055426,0
5554,France,Female,1,1,"(29, 49]",-0.32757189976232604,-1.2144756346386467,0.029486437579111482,-1.0391213447595335,-0.9155620904513002,0.2832842992301496,1
5555,Spain,Female,0,0,"(29, 49]",1.034272731136806,0.6050091615254596,-0.19746038154175935,-1.0391213447595335,-0.9155620904513002,-0.19113794456406283,0
5556,France,Male,1,1,"(17, 29]",1.574852279279973,0.8223792668593479,0.6068343299820069,1.401533716750252,-0.9155620904513002,-0.9502135346348027,0
5557,Spain,Male,0,0,"(29, 49]",0.1714246062159819,0.34552781360372664,-0.7401090627046861,-0.3417913271853092,0.7994324594976167,-0.3809068420817478,0
5558,France,Male,1,0,"(29, 49]",0.5248804646172833,1.143631497165654,1.5859785685173158,1.401533716750252,-0.9155620904513002,-0.5706757395994327,0
5559,Germany,Male,0,1,"(29, 49]",0.4313186197463506,1.2201485481419447,0.1461754301385833,0.3555386903889152,4.22942155939545,0.567937645506677,1
5560,Germany,Male,1,1,"(17, 29]",-0.5458828711278357,1.189000376277956,1.2925484679922563,-0.6904563359724214,-0.9155620904513002,-1.8990580222232276,0
5561,Spain,Male,0,0,"(29, 49]",-0.21321853380896377,0.47163246132311826,-0.7114873922623106,1.750198725537364,-0.9155620904513002,-0.001369047046377861,1
5562,France,Male,0,1,"(29, 49]",-0.05728212569074256,-1.2144756346386467,1.1691489664509005,1.750198725537364,0.7994324594976167,0.4730531967478346,0
5563,France,Male,1,1,"(29, 49]",0.6600253516530751,-1.2144756346386467,-0.3386942411968539,1.750198725537364,0.7994324594976167,-0.4757912908405903,0
5564,France,Female,1,1,"(29, 49]",1.044668491678021,-1.2144756346386467,-0.26997098478015946,-0.6904563359724214,0.7994324594976167,-0.001369047046377861,0
5565,Germany,Female,1,0,"(29, 49]",-0.5146955895041915,0.716362205397376,-0.6228055853293906,1.0528687079631396,-0.9155620904513002,0.8525909917832045,1
5566,France,Male,1,0,"(17, 29]",2.073848785258281,0.3839208616718762,1.690089280092269,1.0528687079631396,-0.9155620904513002,-1.0450979833936451,0
5567,France,Male,1,0,"(29, 49]",1.1070430549253092,0.8756535656108417,0.7702276559720918,-0.6904563359724214,-0.9155620904513002,0.757706543024362,0
5568,Germany,Male,1,1,"(17, 29]",-0.0884694073143868,0.5729644921823682,1.4540411457154627,1.750198725537364,0.7994324594976167,-1.6144046759467001,0
5569,Germany,Female,1,1,"(29, 49]",1.0966472943840946,1.1732501241152251,0.1646157288695147,0.00687368160180302,0.7994324594976167,-0.001369047046377861,0
5570,France,Male,1,0,"(29, 49]",1.2525837025023159,-1.2144756346386467,-0.0590635445749316,0.00687368160180302,0.7994324594976167,-0.001369047046377861,0
5571,France,Female,1,0,"(29, 49]",1.034272731136806,-1.2144756346386467,1.601821605235848,-0.6904563359724214,-0.9155620904513002,-0.3809068420817478,0
5572,France,Female,1,0,"(17, 29]",-0.7226108003284865,0.4202272511104384,1.6569421486893172,0.00687368160180302,0.7994324594976167,-1.1399824321524876,0
5573,France,Female,1,0,"(49, 69]",1.0238769705955912,-1.2144756346386467,-1.4242514169096476,0.3555386903889152,-0.9155620904513002,1.9912043768893144,1
5574,France,Male,1,0,"(29, 49]",-0.24440581543260803,-1.2144756346386467,0.5765055635274536,-0.6904563359724214,0.7994324594976167,0.1883998504713071,0
5575,France,Male,1,0,"(29, 49]",0.005092437556545936,0.17490042820514473,1.29795746883983,-1.0391213447595335,-0.9155620904513002,-0.3809068420817478,0
5576,France,Female,1,1,"(29, 49]",-0.11965668893803105,0.4323288480550808,0.6876554741744809,-1.387786353546646,0.7994324594976167,-0.3809068420817478,0
5577,Germany,Male,1,1,"(17, 29]",0.05707124026261968,0.6819036430559874,1.0667594749715752,-0.3417913271853092,0.7994324594976167,-1.1399824321524876,0
5578,Germany,Male,1,0,"(29, 49]",-0.05728212569074256,1.0255078830846727,-1.5406614152281097,1.401533716750252,-0.9155620904513002,0.3781687479889921,1
5579,Spain,Male,1,1,"(29, 49]",0.2337991694632704,0.7298947133504794,-1.680927513609702,-1.387786353546646,-0.9155620904513002,0.09351540171246463,0
5580,France,Male,1,1,"(49, 69]",-1.450314038213519,1.1693205940628313,1.0975222518422993,-1.736451362333758,-0.9155620904513002,1.8014354793716294,0
5581,France,Female,0,1,"(49, 69]",0.8783363230185848,0.7653220301004563,1.2344983106367853,1.0528687079631396,0.7994324594976167,1.327013235577417,1
5582,France,Male,1,0,"(29, 49]",0.4105270986639211,-1.2144756346386467,0.9018116279448654,-1.0391213447595335,0.7994324594976167,0.757706543024362,0
5583,France,Male,0,1,"(29, 49]",-1.450314038213519,-1.2144756346386467,1.02279294690227,0.7042036991760274,0.7994324594976167,-0.5706757395994327,0
5584,Germany,Male,1,0,"(29, 49]",-1.1800242641419354,0.9485860654148923,-1.1844876023567947,-0.6904563359724214,-0.9155620904513002,-0.001369047046377861,1
5585,Spain,Male,1,0,"(17, 29]",0.06746700080383443,0.12657828689081996,0.9311738537257206,0.7042036991760274,-0.9155620904513002,-0.9502135346348027,0
5586,Germany,Male,0,0,"(29, 49]",1.3045625052083896,0.6260033164711803,0.5208061070238896,1.0528687079631396,-0.9155620904513002,-0.5706757395994327,1
5587,France,Male,1,0,"(29, 49]",0.8471490413949405,-1.2144756346386467,1.0770988271719912,0.00687368160180302,0.7994324594976167,-0.2860223933229053,0
5588,Germany,Female,1,0,"(29, 49]",0.15063308513355242,1.2705177026909182,-0.8332497207231419,0.00687368160180302,0.7994324594976167,0.567937645506677,1
5589,France,Female,1,0,"(29, 49]",0.6392338305706456,-1.2144756346386467,1.2323788262621156,0.7042036991760274,0.7994324594976167,-0.7604446371171177,0
5590,Spain,Female,1,1,"(17, 29]",0.8887320835597996,0.9578542955051099,1.1514469562302407,-0.3417913271853092,-0.9155620904513002,-1.2348668809113301,0
5591,Spain,Female,0,1,"(29, 49]",0.5976507884057866,-1.2144756346386467,0.999952385876415,0.00687368160180302,-0.9155620904513002,0.1883998504713071,0
5592,France,Female,0,1,"(29, 49]",0.701608393817934,1.2260144679882705,-1.439073683448886,-1.387786353546646,-0.9155620904513002,-0.7604446371171177,0
5593,France,Male,1,0,"(29, 49]",0.8055659992300815,0.4852899801586499,-0.1914112632824691,-0.3417913271853092,-0.9155620904513002,-0.4757912908405903,0
5594,France,Male,1,1,"(29, 49]",-1.5438758830844517,-1.2144756346386467,-0.40131903224787935,1.750198725537364,-0.9155620904513002,-0.19113794456406283,0
5595,France,Male,1,0,"(29, 49]",0.34815253541663266,1.0347708377795952,0.06800595183550497,-0.3417913271853092,-0.9155620904513002,-0.5706757395994327,0
5596,Spain,Male,1,0,"(29, 49]",0.9718981678895176,0.8327793090308858,0.3813086377762788,-1.387786353546646,-0.9155620904513002,-0.8553290858759602,0
5597,Germany,Female,1,1,"(29, 49]",1.6268310819860468,0.46975170297047125,0.5376132432165109,1.401533716750252,0.7994324594976167,0.2832842992301496,0
5598,France,Male,1,1,"(29, 49]",0.5560677462409276,0.8594788839176153,1.3933618163812778,1.0528687079631396,0.7994324594976167,0.2832842992301496,0
5599,France,Female,1,1,"(29, 49]",0.30656949325177363,-1.2144756346386467,-0.7131186367152137,-0.3417913271853092,0.7994324594976167,0.3781687479889921,0
5600,Germany,Male,1,0,"(29, 49]",1.2213964208786716,0.5169428315057926,-1.0090806099774352,1.401533716750252,-0.9155620904513002,-0.19113794456406283,1
5601,France,Male,1,1,"(29, 49]",1.2733752235847453,-1.2144756346386467,-1.3031288571177315,-0.3417913271853092,0.7994324594976167,0.1883998504713071,0
5602,France,Male,0,1,"(29, 49]",0.12984156405112293,1.2828355908426268,-1.1517256573778365,0.3555386903889152,-0.9155620904513002,0.09351540171246463,0
5603,France,Male,1,1,"(29, 49]",-0.7745896030345603,-1.2144756346386467,-0.5378248113748638,-1.387786353546646,0.7994324594976167,-0.001369047046377861,0
5604,Spain,Female,1,0,"(29, 49]",-1.8869359809445383,-1.2144756346386467,0.8118014596819382,0.3555386903889152,-0.9155620904513002,-0.7604446371171177,1
5605,Germany,Female,1,0,"(17, 29]",-0.2548015759738228,0.1586929751169083,0.1758523962975778,0.3555386903889152,-0.9155620904513002,-1.5195202271878576,0
5606,Spain,Male,1,1,"(29, 49]",-1.2631903484716533,-1.2144756346386467,-0.11246339104697392,1.401533716750252,-0.9155620904513002,-0.4757912908405903,0
5607,France,Male,1,1,"(29, 49]",-0.5978616738339095,-1.2144756346386467,-0.009091316725092951,0.3555386903889152,0.7994324594976167,0.1883998504713071,0
5608,France,Female,0,0,"(29, 49]",-0.5250913500454062,-1.2144756346386467,0.32457847192358497,0.00687368160180302,0.7994324594976167,-0.001369047046377861,0
5609,Germany,Male,0,1,"(29, 49]",2.073848785258281,0.13547691958950975,-0.6911476658643056,0.3555386903889152,2.5144270094465337,0.2832842992301496,1
5610,Germany,Female,1,1,"(29, 49]",-0.24440581543260803,0.9892481729014416,1.2661341651104685,-1.0391213447595335,-0.9155620904513002,-0.3809068420817478,1
5611,France,Male,1,0,"(17, 29]",-0.18203125218531954,0.8670079920258142,1.4821046533044184,1.750198725537364,-0.9155620904513002,-0.9502135346348027,0
5612,France,Male,1,1,"(49, 69]",-0.7745896030345603,-1.2144756346386467,-0.09079338523355492,1.401533716750252,0.7994324594976167,1.516782133095102,0
5613,Germany,Male,1,0,"(29, 49]",-0.6082574343751243,0.4593057808459191,0.14456877205316918,-1.0391213447595335,0.7994324594976167,-0.2860223933229053,0
5614,Spain,Male,1,1,"(29, 49]",1.3773328289968927,-1.2144756346386467,-0.33966374618436235,-1.387786353546646,2.5144270094465337,-0.09625349580522034,1
5615,France,Male,1,0,"(29, 49]",0.4105270986639211,0.5869911288280368,1.3479684071406088,0.3555386903889152,-0.9155620904513002,-0.3809068420817478,0
5616,France,Male,1,1,"(17, 29]",-1.8037698966148203,0.8406102336941038,0.5844113884606633,-1.387786353546646,-0.9155620904513002,-1.1399824321524876,0
5617,Spain,Male,1,1,"(29, 49]",-1.2527945879304387,-1.2144756346386467,1.1366661900843524,-0.3417913271853092,0.7994324594976167,-0.19113794456406283,0
5618,Spain,Female,1,1,"(17, 29]",-1.0552751376473584,-1.2144756346386467,-1.486541589242862,1.401533716750252,0.7994324594976167,-1.4246357784290151,0
5619,France,Female,1,1,"(17, 29]",-0.8057768846582044,-1.2144756346386467,1.009466263866244,-0.3417913271853092,0.7994324594976167,-1.1399824321524876,0
5620,France,Male,1,0,"(29, 49]",1.8971208560576303,-1.2144756346386467,0.7358953221590504,-1.387786353546646,0.7994324594976167,-0.8553290858759602,0
5621,France,Female,0,1,"(29, 49]",-1.6686250095790285,0.6473477256923494,-1.3116582341795973,-0.6904563359724214,-0.9155620904513002,-0.19113794456406283,0
5622,Germany,Male,1,0,"(29, 49]",0.10905004296869342,0.7693693773144225,-0.22632338200260838,1.0528687079631396,-0.9155620904513002,-0.3809068420817478,0
5623,Spain,Female,1,0,"(29, 49]",-0.05728212569074256,-1.2144756346386467,-1.5007786653615829,0.7042036991760274,0.7994324594976167,-0.19113794456406283,0
5624,France,Male,1,0,"(29, 49]",-1.3463564328013713,0.5010843538092967,-0.6165432108471284,-1.0391213447595335,-0.9155620904513002,-0.8553290858759602,0
5625,Germany,Female,1,0,"(29, 49]",-1.647833488496599,-0.3021770677458139,1.5574320521486118,1.0528687079631396,0.7994324594976167,-0.09625349580522034,0
5626,France,Male,1,0,"(29, 49]",1.1070430549253092,-1.2144756346386467,0.2841049517517201,1.401533716750252,0.7994324594976167,-0.6655601883582752,0
5627,Spain,Female,0,1,"(29, 49]",-0.7226108003284865,1.5059162316523544,0.01008134188848868,-0.3417913271853092,-0.9155620904513002,0.3781687479889921,0
5628,Germany,Female,1,0,"(17, 29]",-0.6394447159987685,0.7213273115320855,-1.676199956195794,-1.0391213447595335,0.7994324594976167,-1.8041735734643851,0
5629,Spain,Male,0,1,"(49, 69]",-1.0448793771061438,0.07923609021752581,-0.6132153326660855,0.7042036991760274,-0.9155620904513002,2.180973274406999,0
5630,Spain,Female,1,1,"(29, 49]",-1.439918277672304,0.7770770495603102,-1.4101831323067375,0.00687368160180302,-0.9155620904513002,-0.3809068420817478,0
5631,France,Female,0,0,"(29, 49]",-0.40034222355082927,-0.007568940745415161,0.872291421675038,1.750198725537364,-0.9155620904513002,0.2832842992301496,0
5632,Spain,Female,1,0,"(17, 29]",1.0238769705955912,-1.2144756346386467,-1.6783101988862306,-0.6904563359724214,-0.9155620904513002,-1.0450979833936451,0
5633,France,Male,0,1,"(49, 69]",-1.3567521933425861,-1.2144756346386467,-1.1659840068074345,-0.6904563359724214,0.7994324594976167,1.8014354793716294,0
5634,France,Male,1,1,"(29, 49]",0.07786276134504917,1.4775160611553013,-1.490511677292429,-1.0391213447595335,-0.9155620904513002,0.4730531967478346,0
5635,Spain,Male,1,1,"(49, 69]",-0.01569908352588356,-1.2144756346386467,0.8846332550403005,-0.3417913271853092,-0.9155620904513002,1.137244338059732,0
5636,Germany,Female,1,0,"(17, 29]",-1.575063164708096,1.152282825727366,0.3307140783975883,0.3555386903889152,-0.9155620904513002,-0.9502135346348027,0
5637,France,Female,1,1,"(69, 92]",1.0862515338428798,0.7231444454202742,-0.4122379949839925,0.00687368160180302,-0.9155620904513002,3.699124454548479,0
5638,France,Female,1,0,"(29, 49]",-1.7933741360736055,1.5337474587599411,-0.834140409837565,-0.3417913271853092,-0.9155620904513002,-0.09625349580522034,1
5639,Spain,Male,1,1,"(29, 49]",-0.5562786316690504,0.6351526103765809,-1.3007900135210677,0.3555386903889152,0.7994324594976167,-0.09625349580522034,0
5640,Spain,Female,1,1,"(49, 69]",-0.02609484406709831,0.5631952593996568,0.3816017561007395,0.3555386903889152,-0.9155620904513002,1.327013235577417,0
5641,France,Female,1,0,"(49, 69]",0.5976507884057866,-1.2144756346386467,1.3952370064236634,-1.0391213447595335,-0.9155620904513002,1.896319928130472,1
5642,Germany,Male,1,0,"(17, 29]",1.6060395609036173,1.0750675042466675,1.5061827281605518,0.3555386903889152,0.7994324594976167,-1.4246357784290151,0
5643,France,Female,0,1,"(69, 92]",0.48329742245242435,-1.2144756346386467,1.553903472485443,0.7042036991760274,0.7994324594976167,3.509355557030794,0
5644,France,Female,1,0,"(17, 29]",-0.6498404765399832,-1.2144756346386467,-1.387847899599911,1.0528687079631396,-0.9155620904513002,-1.1399824321524876,0
5645,Spain,Male,1,1,"(29, 49]",-0.14044821002046054,-1.2144756346386467,1.5066472535718327,1.0528687079631396,-0.9155620904513002,-0.19113794456406283,0
5646,France,Female,1,0,"(29, 49]",1.0238769705955912,-0.025337910840761913,-1.3861374905311215,-1.387786353546646,-0.9155620904513002,-0.5706757395994327,0
5647,Germany,Female,1,0,"(29, 49]",0.005092437556545936,1.1668451547861005,-0.5801063885998716,1.750198725537364,-0.9155620904513002,-0.4757912908405903,1
5648,Germany,Male,1,1,"(17, 29]",-1.6582292490378139,0.4201158283674044,0.8063460760417965,-0.3417913271853092,-0.9155620904513002,-1.2348668809113301,0
5649,France,Female,1,1,"(49, 69]",-0.9409217716939962,-1.2144756346386467,-1.4600008670956168,1.401533716750252,-0.9155620904513002,2.560511069442369,0
5650,France,Male,0,1,"(29, 49]",-0.14044821002046054,0.9190716674874999,-0.11321109561287977,-1.0391213447595335,-0.9155620904513002,0.09351540171246463,0
5651,France,Male,0,1,"(17, 29]",0.15063308513355242,0.23898768870530251,0.21968535587399976,0.7042036991760274,-0.9155620904513002,-1.3297513296701726,0
5652,France,Female,1,0,"(29, 49]",1.075855773301665,1.7511544918608897,-1.2592934563417006,-1.387786353546646,-0.9155620904513002,0.757706543024362,0
5653,France,Female,0,1,"(29, 49]",-0.05728212569074256,0.4069938420844751,-1.661019182056858,0.00687368160180302,0.7994324594976167,-0.09625349580522034,0
5654,France,Female,0,1,"(29, 49]",-1.4918970803783778,0.49510541261530233,-0.9704946602174012,-1.736451362333758,-0.9155620904513002,-0.7604446371171177,0
5655,France,Female,0,0,"(29, 49]",-0.9825048138588551,0.8614782587341518,-1.4240027632923475,1.401533716750252,-0.9155620904513002,0.09351540171246463,0
5656,France,Male,1,0,"(29, 49]",-0.7745896030345603,-1.2144756346386467,0.22332309203396383,1.401533716750252,0.7994324594976167,0.09351540171246463,1
